2.644304186036705,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
2.683042903331156,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
2.7972149539129383,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
2.7976190270628174,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
2.922736153051221,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.0047168362430168,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.055370327387371,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.1057512377015195,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.118801699824495,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.1448941915387927,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.205828406711825,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.2148681463036715,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.2320594904933926,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.2417159800155395,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.2782275964055096,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.3425991736536087,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.386003828705174,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.3942908076416884,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.3957586593669253,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.4107856582579683,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.41286592561974,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.4130449594780985,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.430713497952932,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.431500039154963,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.443457952369565,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.4461311542490214,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.4550607651248795,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.4799854148460687,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.485869966514756,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.490429959667601,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.516437566018325,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.51888631465762,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.525267864852061,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.533102865449296,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.5457064871822754,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.5636720798345216,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.571056074940545,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.5734851771656087,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.5948301256116992,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.5963188114048683,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.606331313444696,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.607404726550796,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.613225368672905,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.634897423213317,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.639344476733493,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.640221785933913,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.644175061597776,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.6476546335926967,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.6485457071898817,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.6546669823206046,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
3.6642937847050647,"(2.6430000000000002, 5.544]","(2.6430000000000002, 5.969]",*
