0.0,"(-0.001, 0.0031]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0007392058789232614,"(-0.001, 0.0031]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.002436237195328026,"(-0.001, 0.0031]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0025972236521011015,"(-0.001, 0.0031]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0032666717571822046,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.004542652545436704,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.005060282096843574,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.005857042092500986,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.006488111199039741,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.006673794835361484,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.006974197966707674,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.007631656276333665,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.008712520087403197,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.009371200156496715,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.010637286085261571,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.010958190667172005,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.012339364195665614,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.014970471340067579,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.015919464765653923,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.01598881653024528,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.01687864519166493,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.01846657912815855,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.018773979695442783,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.01934535744685545,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.020129346563831613,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02179713860202559,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.022066589071076538,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02307329463513489,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.023827345484404506,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02383806394762164,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.025294057527118607,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.025314163170752184,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.025875134727386166,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.026476081661138233,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.027630120871586616,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.027896791866830695,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02793824028227271,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02956416505065671,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.02992559922124885,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.03324191448353849,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.03484813401560231,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.03541049669408665,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.035824602406207474,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.03736207616449844,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0415768954926621,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.04197684464731072,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.042025283702359584,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.04480821982467126,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.045363015453146666,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.04617828708833341,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.04629808255925677,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.046729728222058675,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.04712932761315736,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.049244765142707536,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05006640157326196,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.051604994329879916,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.051867796967031865,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05297781142013462,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05398778767429537,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0568480764332403,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.057461591539684075,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05870114804589899,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05909461273707568,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05933084006887661,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0593364478748622,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.05994035336505918,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06000506834492739,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0601707616790347,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.060562596195103346,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06340239396471126,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06456182687896808,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06550792306104776,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0656613696561052,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0667326047906811,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06823893432216793,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0686102100485973,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.06985901733934607,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07263779315104342,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07286296249499924,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07350694744440062,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0738814354016265,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07415032715636999,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0753102163765199,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07557005436630417,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07575068956875317,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0759958853388828,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07670252488629903,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07745288563749538,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.07922494633625633,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.08,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.08022734609314652,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.081666793929555,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.08384104591495989,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
0.0842304492249748,"(0.0031, 0.514]","(-0.001, 0.139]","(-0.001, 0.514]",*
