0.0,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0047568297340225,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0060304611255771,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0069192770113443,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0077054474688421,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0080672748707447,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0085601526859086,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0126930402994079,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0132112780786263,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0171030274055177,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0173103433427792,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0195953167011991,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0197838504008833,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0219044832547623,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0224425221660315,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0243030588595307,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0259307227412958,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0264737155177989,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0277121980968562,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0301790107768042,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0324523837519259,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0359637238116603,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0415093198073066,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0427142140059501,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0512585970622147,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0529545012696165,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0541610219537394,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0545118305452403,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0558802490824364,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0607255914164696,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0609603478584881,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0616233108498234,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0625733373487155,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0632535093728529,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.064264597086023,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0655599925323645,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0678892751629518,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0679892314810872,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0709444019556686,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0727232683024046,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.073244997192287,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0734354849913425,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0777645100604333,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0786233235129695,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0791224919451067,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0800262903965426,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0823002642290113,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.082301800962229,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0826460791004733,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
0.0849215376640422,"1(-0.001, 0.232]","2(-0.001, 0.116]","3(-0.001, 0.402]",*
