0.0,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.016429629591474204,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.02467872839133123,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.03139725888190181,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.037709316199222354,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.0408333969647775,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.04499050220309031,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.048689573092977945,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.06813429042909824,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.0934862185011005,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.09661052603295595,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.10075232430468017,"(-0.001, 0.102]","(-0.001, 0.461]","(-0.001, 0.102]",*
0.10477404781734911,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.10969395956314543,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.11703521544591862,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.11797806703478741,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.13032508879333585,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.14527407895719158,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.1519917706777656,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.15226155321921195,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.15519117369863178,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.16,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.16469415649791275,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.1670807127174927,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.167943712869566,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.17459961405712576,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.17974433893001818,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.18327983621407862,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.1914931036302434,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.19472652071246113,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.21405703014944755,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.22153946443381614,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.22598659942631166,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.23467474619303474,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.2401875405727747,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.2775960977317661,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.27841801270961464,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.2793824028227272,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.29784401038732433,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.3003779457494833,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.3043745543611428,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.3177950210875561,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.31843638469548197,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.34766450662211756,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.3547682430902297,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.36165376073427835,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.36351358704642794,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.36541549030113685,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.36940285493557035,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.3821233080824762,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.390457881629269,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.40370935113460227,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
0.408898648876418,"(0.102, 1.249]","(-0.001, 0.461]","(0.102, 34.0]",*
