0.0,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.001,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0016429629591474,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0024678728391331,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0040833396964777,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0102201435643647,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0116645307547233,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.013500471878797,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0136477868644335,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0138798048865883,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0151991770677765,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0152745975624905,"1(-0.001, 0.0156]","2(-0.001, 0.0867]","3(-0.001, 0.0156]",*
0.0164694156497912,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0177214877771998,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0182239267255851,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0183279836214078,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0193221052065912,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0197222784564851,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0211385705697916,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0234674746193034,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0239483537868225,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0240582425584237,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.025,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0250729050430047,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0277596097731766,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0293799817598194,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
0.0294945167586968,"1(0.0156, 0.381]","2(-0.001, 0.0867]","3(0.0156, 21.0]",*
